customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Daily
7503-ZGUZJ,True,Male,0,False,False,1,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Mailed check,84.65,84.65,2.8216666666666668
7504-UWHNB,False,Male,0,False,False,25,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.75,1729.35,2.325
7508-DQAKK,False,Female,0,False,False,64,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),86.4,5442.05,2.8800000000000003
7508-KBIMB,False,Male,0,True,True,24,True,False,DSL,True,False,True,False,False,False,One year,True,Credit card (automatic),56.25,1454.25,1.875
7508-MYBOG,True,Male,0,True,False,14,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.1,1235.55,2.8699999999999997
7508-SMHXL,False,Female,1,False,False,15,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,False,Credit card (automatic),89.0,1288.3,2.966666666666667
7511-YMXVQ,True,Male,0,False,False,9,False,No phone service,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,45.4,418.8,1.5133333333333332
7515-LODFU,False,Male,1,False,False,69,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.3,1356.3,0.6766666666666666
7516-GMHUV,False,Male,1,True,False,50,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),105.05,5163.3,3.5016666666666665
7517-LDMPS,False,Female,0,False,False,12,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,84.6,1017.35,2.82
7517-SAWMO,True,Female,0,True,False,19,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,73.2,1441.1,2.44
7519-JTWQH,False,Female,0,False,False,69,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),110.5,7455.45,3.683333333333333
7520-HQWJU,False,Female,0,True,True,66,True,True,DSL,True,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),67.45,4508.65,2.2483333333333335
7521-AFHAB,False,Female,0,True,True,5,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.8,220.45,1.4933333333333332
7521-YXVZY,False,Male,0,False,True,3,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.95,58.3,0.6649999999999999
7524-VRLPL,False,Male,1,False,False,69,True,True,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),74.1,5031.0,2.4699999999999998
7526-BEZQB,True,Male,0,False,False,12,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,96.05,1148.1,3.2016666666666667
7526-IVLYU,False,Male,0,False,False,3,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.65,68.35,0.6549999999999999
7527-QNRUS,False,Male,0,True,True,17,True,True,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,25.15,412.6,0.8383333333333333
7529-ZDFXI,False,Male,1,True,False,57,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,89.85,4925.35,2.9949999999999997
7530-HDYDS,True,Female,0,False,False,38,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Credit card (automatic),84.25,3264.5,2.808333333333333
7531-GQHME,False,Male,0,False,False,12,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.05,265.45,0.6683333333333333
7534-BFESC,True,Male,1,False,False,24,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.1,1712.7,2.5366666666666666
7537-CBQUZ,False,Male,1,False,False,63,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),109.4,7031.45,3.646666666666667
7537-RBWEA,False,Female,0,False,False,1,False,No phone service,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.15,25.15,0.8383333333333333
7538-GWHML,True,Female,0,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.65,145.15,2.3216666666666668
7541-YLXCL,True,Male,0,False,False,36,True,False,DSL,False,True,False,True,False,True,One year,True,Mailed check,65.4,2498.4,2.18
7542-CYDDM,False,Male,0,False,False,18,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,358.5,0.6683333333333333
7544-ZVIKX,False,Male,0,True,True,58,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Bank transfer (automatic),105.05,6004.85,3.5016666666666665
7547-EKNFS,True,Male,0,True,False,42,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),95.25,3959.35,3.175
7548-SEPYI,True,Female,0,False,False,5,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,96.25,512.45,3.2083333333333335
7549-MYGPK,True,Female,0,True,True,63,True,True,Fiber optic,True,True,True,False,True,False,Month-to-month,True,Electronic check,100.55,6215.35,3.3516666666666666
7550-WIQVA,False,Male,0,True,True,50,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,108.25,5431.4,3.6083333333333334
7551-DACSP,True,Male,0,True,True,6,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Mailed check,55.3,324.25,1.8433333333333333
7551-JOHTI,True,Female,0,False,False,1,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.5,19.5,0.65
7552-KEYGT,False,Male,0,True,False,27,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.55,520.55,0.6516666666666667
7554-AKDQF,False,Female,0,True,False,6,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.65,323.45,1.5216666666666667
7554-NEWDD,False,Male,0,False,False,10,True,True,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.7,251.6,0.8566666666666667
7558-IMLMT,False,Male,0,True,True,67,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.8,1411.9,0.6933333333333334
7560-QJAVJ,False,Female,0,False,False,70,True,False,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),79.6,5589.45,2.6533333333333333
7560-QRBXH,False,Female,0,False,True,48,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.95,936.7,0.6649999999999999
7562-GSUHK,True,Female,0,False,False,16,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Credit card (automatic),93.2,1573.7,3.106666666666667
7562-UXTPG,False,Female,0,False,False,13,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.15,886.7,2.3383333333333334
7563-BIUPC,True,Male,0,False,False,5,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.6,415.55,2.6866666666666665
7564-GHCVB,False,Female,0,True,True,72,True,True,Fiber optic,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),79.05,5730.7,2.635
7566-DSRLQ,False,Female,0,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Electronic check,110.15,7998.8,3.671666666666667
7567-ECMCM,False,Male,0,False,False,24,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),79.85,2001.0,2.6616666666666666
7568-PODML,True,Male,0,False,False,1,False,No phone service,DSL,False,False,False,False,True,True,Month-to-month,True,Mailed check,45.3,45.3,1.51
7569-NMZYQ,False,Female,0,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),118.75,8672.45,3.9583333333333335
7570-WELNY,False,Female,0,True,False,68,True,True,Fiber optic,True,True,False,False,False,False,Two year,True,Bank transfer (automatic),84.7,5711.05,2.8233333333333333
7571-YXDAD,True,Female,0,False,False,2,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),74.9,147.15,2.496666666666667
7572-KPVKK,False,Male,0,False,True,62,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Electronic check,104.05,6590.5,3.4683333333333333
7576-ASEJU,False,Female,0,True,True,41,True,False,DSL,True,False,False,True,True,True,One year,True,Credit card (automatic),74.7,3187.65,2.49
7576-JMYWV,False,Female,1,True,True,46,True,True,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Electronic check,110.2,4972.1,3.6733333333333333
7576-OYWBN,True,Male,1,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.05,231.8,2.5349999999999997
7577-SWIFR,False,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.25,89.25,2.975
7579-KKLOE,False,Male,0,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,91.25,6589.6,3.0416666666666665
7579-OOPEC,True,Female,1,True,False,2,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Credit card (automatic),50.15,115.1,1.6716666666666666
7580-UGXNC,True,Female,1,False,False,2,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,54.85,104.2,1.8283333333333334
7581-EBBOU,False,Female,0,False,False,60,True,False,DSL,False,True,True,True,True,False,One year,True,Credit card (automatic),70.15,4224.7,2.3383333333333334
7586-NHQEA,,Female,0,False,False,10,False,No phone service,DSL,False,False,False,True,False,False,Two year,True,Mailed check,29.6,299.05,0.9866666666666667
7586-ZATGZ,False,Male,0,False,False,40,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.9,3369.05,2.83
7587-AOVVU,False,Male,0,True,True,27,True,True,Fiber optic,True,True,False,True,True,False,Month-to-month,False,Electronic check,100.75,2793.55,3.3583333333333334
7587-RZNME,True,Male,0,False,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,43.3,123.65,1.4433333333333331
7590-VHVEG,False,Female,0,True,False,1,False,No phone service,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,29.85,29.85,0.995
7593-JNWRU,True,Male,0,True,True,6,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),44.6,260.8,1.4866666666666668
7593-XFKDI,True,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,46.3,46.3,1.5433333333333332
7594-LZNWR,False,Male,1,False,False,34,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),69.15,2275.1,2.305
7594-RQHXR,True,Female,0,False,True,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.6,79.6,2.6533333333333333
7595-EHCDL,False,Male,0,True,True,32,False,No phone service,DSL,False,False,True,False,True,True,Month-to-month,False,Credit card (automatic),50.6,1653.45,1.6866666666666668
7595-EUIVN,True,Female,0,False,False,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,75.8,75.8,2.5266666666666664
7596-IIWYC,False,Female,0,False,False,27,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),20.25,538.2,0.675
7596-LDUXP,False,Female,0,False,False,12,True,False,Fiber optic,True,False,False,False,True,False,One year,True,Credit card (automatic),85.15,979.05,2.8383333333333334
7596-ZYWBB,False,Female,0,False,False,65,True,False,DSL,True,True,False,True,False,False,Two year,True,Mailed check,59.6,3739.8,1.9866666666666668
7598-UAASY,True,Male,0,True,False,2,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,76.4,151.8,2.546666666666667
7599-FKVXZ,True,Male,0,True,False,42,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),106.15,4512.7,3.5383333333333336
7599-NTMDP,False,Female,0,True,True,62,False,No phone service,DSL,True,True,False,True,True,False,Two year,False,Bank transfer (automatic),48.7,3008.55,1.6233333333333335
7601-DHFWZ,False,Female,0,False,False,48,True,True,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),24.0,1183.05,0.8
7601-GNDYK,False,Male,0,True,True,35,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.6,686.95,0.6533333333333334
7601-WFVZV,False,Male,0,False,False,1,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.55,19.55,0.6516666666666667
7602-DBTOU,False,Female,0,True,False,71,True,False,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.6,1416.5,0.6533333333333334
